"","age","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"423",30,0,0,0,15,"(F3)","Possession of Cocaine",1,253
"424",54,0,0,0,11,"(F3)","arrest case no charge",0,801
"425",54,0,0,0,11,"(F3)","arrest case no charge",0,117
"426",54,0,0,0,11,"(F3)","arrest case no charge",0,257
"427",54,0,0,0,11,"(F3)","arrest case no charge",0,867
"428",54,0,0,0,11,"(F3)","arrest case no charge",0,667
"429",54,0,0,0,11,"(F3)","arrest case no charge",0,153
"430",54,0,0,0,11,"(F3)","arrest case no charge",0,365
"431",35,0,0,0,6,"(F3)","arrest case no charge",1,251
"432",35,0,0,0,6,"(F3)","arrest case no charge",1,250
"433",31,0,0,0,6,"(M1)","DUI Property Damage/Injury",0,1520
"434",29,3,0,1,5,"(F3)","arrest case no charge",0,586
"435",61,0,0,0,12,"(F3)","Felony Battery w/Prior Convict",0,686
"436",61,0,0,0,12,"(F3)","Felony Battery w/Prior Convict",0,132
"437",52,3,0,0,23,"(F3)","arrest case no charge",0,2121
"438",52,3,0,0,23,"(F3)","arrest case no charge",0,385
"439",52,3,0,0,23,"(F3)","arrest case no charge",0,1664
"440",52,3,0,0,23,"(F3)","arrest case no charge",0,1667
"441",52,3,0,0,23,"(F3)","arrest case no charge",0,2882
"442",52,3,0,0,23,"(F3)","arrest case no charge",0,580
"443",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,405
"444",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,465
"445",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,324
"446",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,406
"447",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,919
"448",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,425
"449",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,1812
"450",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,19
"451",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,197
"452",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,1415
"453",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,350
"454",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,213
"455",54,0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,126
"456",31,0,0,0,11,"(F2)","False Ownership Info/Pawn Item",1,710
"457",31,0,0,0,11,"(F2)","False Ownership Info/Pawn Item",1,120
"458",34,0,0,0,4,"(F2)","Aggravated Battery / Pregnant",1,151
"459",34,0,0,0,5,"(M1)","Battery",0,1130
"460",30,0,0,0,1,"(F3)","Burglary Structure Unoccup",0,231
"461",58,0,0,0,6,"(F3)","Felony Petit Theft",0,366
"462",22,0,1,1,3,"(F1)","arrest case no charge",1,2218
"463",65,0,0,0,1,"(F1)","arrest case no charge",0,1434
"464",23,0,0,0,6,"(F3)","Poss Pyrrolidinovalerophenone",1,1450
"465",23,2,0,0,3,"(F3)","Poss3,4 Methylenedioxymethcath",1,313
"466",21,0,1,0,1,"(F3)","Att Burgl Unoccupied Dwel",1,1814
"467",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,174
"468",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,596
"469",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,624
"470",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,910
"471",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,1328
"472",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,5474
"473",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,348
"474",48,0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,140
"475",22,0,0,0,5,"(F3)","Grand Theft (Motor Vehicle)",0,268
"476",22,0,0,0,5,"(F3)","Grand Theft (Motor Vehicle)",0,0
"477",24,0,0,1,4,"(F3)","Grand Theft in the 3rd Degree",0,2402
"478",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,760
"479",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,758
"480",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,251
"481",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,238
"482",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,2303
"483",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,114
"484",54,0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,162
"485",52,0,0,0,2,"(F3)","Possession of Cocaine",1,130
"486",52,0,0,0,2,"(F3)","Possession of Cocaine",1,355
"487",31,3,0,0,16,"(F3)","Driving While License Revoked",1,244
"488",31,3,0,0,16,"(F3)","Driving While License Revoked",1,672
"489",31,3,0,0,16,"(F3)","Driving While License Revoked",1,994
"490",33,0,0,0,1,"(M1)","Battery",0,413
"491",51,0,0,0,16,"(F3)","Possession of Cocaine",0,297
"492",51,0,0,0,16,"(F3)","Possession of Cocaine",0,417
"493",51,0,0,0,16,"(F3)","Possession of Cocaine",0,37
"494",51,0,0,0,16,"(F3)","Possession of Cocaine",0,1445
"495",34,0,0,0,30,"(M1)","Resist/Obstruct W/O Violence",1,144
"496",34,0,0,0,30,"(M1)","Resist/Obstruct W/O Violence",1,1595
"497",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,146
"498",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,175
"499",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,376
"500",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,50
"501",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,195
"502",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,511
"503",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,1581
"504",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,294
"505",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,545
"506",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,403
"507",60,0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,343
"508",58,0,0,0,6,"(F3)","Possession of Cocaine",0,419
"509",58,0,0,0,6,"(F3)","Possession of Cocaine",0,168
"510",58,0,0,0,6,"(F3)","Possession of Cocaine",0,938
"511",58,0,0,0,6,"(F3)","Possession of Cocaine",0,0
"512",58,0,0,0,6,"(F3)","Possession of Cocaine",0,167
"513",58,0,0,0,6,"(F3)","Possession of Cocaine",0,696
"514",58,0,0,0,6,"(F3)","Possession of Cocaine",0,132
"515",58,0,0,0,6,"(F3)","Possession of Cocaine",0,653
"516",59,0,0,0,15,"(M1)","arrest case no charge",1,576
"517",59,0,0,0,15,"(M1)","arrest case no charge",1,437
"518",59,0,0,0,15,"(M1)","arrest case no charge",1,55
"519",59,0,0,0,15,"(M1)","arrest case no charge",1,56
"520",30,0,0,0,9,"(F1)","arrest case no charge",0,56
"521",49,0,0,0,0,"(F3)","Driving While License Revoked",0,212
"522",49,0,0,0,0,"(F3)","Driving While License Revoked",0,2101
"523",49,0,0,0,0,"(F3)","Driving While License Revoked",0,1705
"524",49,0,0,0,0,"(F3)","Driving While License Revoked",0,925
"525",37,0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,330
"526",37,0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,690
"527",37,0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,180
"528",31,1,1,1,12,"(F3)","arrest case no charge",1,659
"529",45,0,0,0,1,"(F3)","Felony Driving While Lic Suspd",0,216
"530",43,0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,282
"531",43,0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,501
"532",43,0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,835
"533",27,0,0,0,2,"(M1)","Battery",1,329
"534",35,0,0,0,16,"(F3)","arrest case no charge",1,237
"535",35,0,0,0,16,"(F3)","arrest case no charge",1,423
"536",29,0,0,0,4,"(F3)","arrest case no charge",1,340
"537",54,0,0,0,11,"(F3)","Possession of Cocaine",1,164
"538",54,0,0,0,11,"(F3)","Possession of Cocaine",1,241
"539",54,0,0,0,11,"(F3)","Possession of Cocaine",1,454
"540",54,0,0,0,11,"(F3)","Possession of Cocaine",1,293
"541",54,0,0,0,11,"(F3)","Possession of Cocaine",1,73
"542",54,0,0,0,11,"(F3)","Possession of Cocaine",1,1020
"543",54,0,0,0,11,"(F3)","Possession of Cocaine",1,76
"544",54,0,0,0,11,"(F3)","Possession of Cocaine",1,356
"545",27,0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",0,1223
"546",23,0,0,0,6,"(F3)","Possession Of Alprazolam",1,85
"547",33,0,0,0,16,"(M1)","arrest case no charge",1,402
"548",30,0,0,0,11,"(M2)","Reckless Driving",1,333
"549",30,0,0,0,11,"(M2)","Reckless Driving",1,217
"550",30,0,0,0,11,"(M2)","Reckless Driving",1,81
"551",31,0,0,0,1,"(F3)","arrest case no charge",0,1029
"552",31,0,0,0,1,"(F3)","arrest case no charge",0,282
"553",31,0,0,0,1,"(F3)","arrest case no charge",0,1448
"554",27,0,0,0,4,"(F3)","Pos Cannabis W/Intent Sel/Del",1,382
"555",30,0,1,0,8,"(F3)","Felony Battery w/Prior Convict",0,414
"556",39,2,0,0,4,"(M1)","Battery",1,293
"557",39,2,0,0,4,"(M1)","Battery",1,4055
"558",39,2,0,0,4,"(M1)","Battery",1,630
"559",28,0,0,0,0,"(F3)","Manufacture Cannabis",1,97
"560",22,1,0,0,2,"(F3)","arrest case no charge",0,2150
"561",30,0,0,0,8,"(F2)","arrest case no charge",1,259
"562",30,0,0,0,8,"(F2)","arrest case no charge",1,515
"563",30,0,0,0,8,"(F2)","arrest case no charge",1,363
"564",22,0,0,0,3,"(F3)","Tampering With Physical Evidence",0,410
"565",22,0,0,0,3,"(F3)","Tampering With Physical Evidence",0,1422
"566",21,0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",1,410
"567",21,0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",1,1422
"568",23,0,0,0,5,"(F3)","Burglary Conveyance Unoccup",0,2022
"569",52,0,0,0,6,"(M1)","Theft/To Deprive",0,575
"570",52,0,0,0,6,"(M1)","Theft/To Deprive",0,88
"571",52,0,0,0,6,"(M1)","Theft/To Deprive",0,618
"572",52,0,0,0,6,"(M1)","Theft/To Deprive",0,432
"573",52,0,0,0,6,"(M1)","Theft/To Deprive",0,448
"574",52,0,0,0,6,"(M1)","Theft/To Deprive",0,109
"575",52,0,0,0,6,"(M1)","Theft/To Deprive",0,374
"577",53,0,0,0,1,"(F3)","Resist Officer w/Violence",0,422
"578",53,0,0,0,1,"(F3)","Resist Officer w/Violence",0,920
"579",53,0,0,0,1,"(F3)","Resist Officer w/Violence",0,283
"580",28,0,0,0,3,"(F3)","Possession of Oxycodone",1,2141
"581",38,0,0,0,2,"(F3)","arrest case no charge",1,177
"582",34,0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,98
"583",34,0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,286
"584",34,0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,2024
"585",34,0,0,0,0,"(F3)","Aggrav Stalking After Injunctn",0,472
"586",47,0,0,0,0,"(F2)","Traveling to Meet a Minor",0,1581
"587",31,0,0,0,4,"(M1)","Battery",1,635
"588",36,0,0,0,2,"(M2)","Prowling/Loitering",0,427
"589",42,0,0,0,0,"(F3)","Felony Battery (Dom Strang)",0,289
"590",48,1,0,0,15,"(F3)","Possession of Cocaine",0,428
"591",48,1,0,0,15,"(F3)","Possession of Cocaine",0,379
"592",48,1,0,0,15,"(F3)","Possession of Cocaine",0,1964
"593",48,1,0,0,15,"(F3)","Possession of Cocaine",0,669
"594",48,1,0,0,15,"(F3)","Possession of Cocaine",0,110
"595",48,1,0,0,15,"(F3)","Possession of Cocaine",0,572
"596",48,1,0,0,15,"(F3)","Possession of Cocaine",0,362
"601",39,0,0,0,2,"(F3)","arrest case no charge",0,1492
"602",58,0,0,0,4,"(F3)","Felony Petit Theft",1,713
"603",58,0,0,0,4,"(F3)","Felony Petit Theft",1,642
"604",58,0,0,0,4,"(F3)","Felony Petit Theft",1,2381
"605",58,0,0,0,4,"(F3)","Felony Petit Theft",1,1756
"606",21,0,0,0,0,NA,NA,1,1646
"607",21,0,0,0,0,NA,NA,1,290
"608",52,0,0,0,3,"(F2)","arrest case no charge",0,276
"609",52,0,0,0,3,"(F2)","arrest case no charge",0,2178
"610",20,1,0,0,1,"(F3)","Possession of Cannabis",0,1954
"611",38,1,0,0,10,"(F3)","Burglary Structure Unoccup",1,815
"612",38,1,0,0,10,"(F3)","Burglary Structure Unoccup",1,1737
"613",38,1,0,0,10,"(F3)","Burglary Structure Unoccup",1,1109
"614",38,1,0,0,10,"(F3)","Burglary Structure Unoccup",1,650
"615",47,0,0,0,13,"(M1)","Battery",1,848
"616",36,1,2,5,17,"(M2)","arrest case no charge",0,489
"617",36,1,2,5,17,"(M2)","arrest case no charge",0,479
"618",36,1,2,5,17,"(M2)","arrest case no charge",0,144
"619",36,1,2,5,17,"(M2)","arrest case no charge",0,436
"620",36,1,2,5,17,"(M2)","arrest case no charge",0,2220
"621",40,10,0,0,14,"(M2)","Driving License Suspended",0,390
"622",40,10,0,0,14,"(M2)","Driving License Suspended",0,1798
"623",40,10,0,0,14,"(M2)","Driving License Suspended",0,1052
"624",40,10,0,0,14,"(M2)","Driving License Suspended",0,884
"625",28,0,0,0,7,"(F3)","Felony Petit Theft",1,1504
"626",27,0,0,0,7,"(F3)","arrest case no charge",0,446
"627",27,0,0,0,7,"(F3)","arrest case no charge",0,2421
"628",30,0,1,0,4,"(F2)","Aggrav Battery w/Deadly Weapon",0,2106
"629",28,0,0,0,6,"(F3)","arrest case no charge",1,1546
"630",28,4,0,0,6,"(M2)","Disorderly Intoxication",0,545
"631",29,1,0,0,3,"(M1)","Battery",1,485
"632",52,1,0,0,18,"(F3)","arrest case no charge",0,267
"633",52,1,0,0,18,"(F3)","arrest case no charge",0,280
"634",52,1,0,0,18,"(F3)","arrest case no charge",0,592
"635",61,0,0,0,30,"(F3)","arrest case no charge",0,195
"636",61,0,0,0,30,"(F3)","arrest case no charge",0,374
"637",54,0,0,0,10,"(F3)","Possession of Cocaine",0,13
"638",50,0,0,0,5,"(F2)","arrest case no charge",1,705
"639",52,0,0,0,0,"(M1)","Battery",1,1939
"640",52,0,0,0,0,"(M1)","Battery",1,204
"641",52,0,0,0,0,"(M1)","Battery",1,540
"642",52,0,0,0,0,"(M1)","Battery",1,1435
"643",33,0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",0,815
"644",26,0,0,0,5,"(F3)","arrest case no charge",0,1408
"645",30,0,3,2,10,"(F3)","Possession of Cocaine",1,1686
"646",30,0,3,2,10,"(F3)","Possession of Cocaine",1,1276
"647",49,2,0,1,18,"(F3)","Possession of Cocaine",0,2141
"648",49,2,0,1,18,"(F3)","Possession of Cocaine",0,682
"649",49,2,0,1,18,"(F3)","Possession of Cocaine",0,3286
"650",49,2,0,1,18,"(F3)","Possession of Cocaine",0,2079
"651",29,0,1,1,3,"(M1)","arrest case no charge",0,602
"652",29,0,1,1,3,"(M1)","arrest case no charge",0,539
"653",29,0,1,1,3,"(M1)","arrest case no charge",0,873
"654",36,0,2,0,17,"(F3)","arrest case no charge",1,458
"655",36,0,2,0,17,"(F3)","arrest case no charge",1,747
"656",36,0,2,0,17,"(F3)","arrest case no charge",1,488
"657",64,0,0,0,7,"(F3)","Possession of Cocaine",0,915
"658",64,0,0,0,7,"(F3)","Possession of Cocaine",0,2887
"659",64,0,0,0,7,"(F3)","Possession of Cocaine",0,1805
"660",64,0,0,0,7,"(F3)","Possession of Cocaine",0,50
"661",64,0,0,0,7,"(F3)","Possession of Cocaine",0,457
"662",64,0,0,0,7,"(F3)","Possession of Cocaine",0,132
"663",64,0,0,0,7,"(F3)","Possession of Cocaine",0,51
"664",64,0,0,0,7,"(F3)","Possession of Cocaine",0,58
"665",26,0,0,0,3,"(F3)","Pos Cannabis W/Intent Sel/Del",0,1770
"666",35,1,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,4173
"667",35,1,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,1744
"668",27,0,0,0,3,"(F3)","arrest case no charge",1,1595
"669",34,0,2,0,7,"(F2)","arrest case no charge",0,453
"670",32,0,0,0,13,"(F3)","Possession of Cocaine",0,485
"671",32,0,0,0,13,"(F3)","Possession of Cocaine",0,819
"672",35,0,0,0,1,"(F2)","Agg Battery Grt/Bod/Harm",0,1994
"673",34,1,0,0,28,"(F3)","Driving While License Revoked",0,37
"674",34,1,0,0,28,"(F3)","Driving While License Revoked",0,654
"675",34,1,0,0,28,"(F3)","Driving While License Revoked",0,486
"676",34,1,0,0,28,"(F3)","Driving While License Revoked",0,750
"677",34,1,0,0,28,"(F3)","Driving While License Revoked",0,192
"678",58,0,0,0,20,"(F3)","arrest case no charge",0,328
"679",58,0,0,0,20,"(F3)","arrest case no charge",0,476
"680",58,0,0,0,20,"(F3)","arrest case no charge",0,946
"681",58,0,0,0,20,"(F3)","arrest case no charge",0,624
"682",58,0,0,0,20,"(F3)","arrest case no charge",0,1790
"683",58,0,0,0,20,"(F3)","arrest case no charge",0,133
"684",58,0,0,0,20,"(F3)","arrest case no charge",0,65
"685",58,0,0,0,20,"(F3)","arrest case no charge",0,1618
"686",58,0,0,0,20,"(F3)","arrest case no charge",0,15
"687",57,0,0,0,15,"(F3)","arrest case no charge",0,674
"688",57,0,0,0,15,"(F3)","arrest case no charge",0,520
"689",57,0,0,0,15,"(F3)","arrest case no charge",0,1374
"690",57,0,0,0,15,"(F3)","arrest case no charge",0,2639
"691",56,0,0,0,6,"(F3)","Possession of Cocaine",1,329
"692",56,0,0,0,6,"(F3)","Possession of Cocaine",1,1543
"693",22,0,0,0,2,"(M1)","Battery",1,157
"694",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,606
"695",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,99
"696",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,169
"697",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,92
"698",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,60
"699",43,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,74
"700",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,606
"701",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,99
"702",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,169
"703",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,92
"704",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,60
"705",24,1,0,4,2,"(F3)","Pos Cannabis W/Intent Sel/Del",0,74
"706",33,0,0,0,1,"(F3)","arrest case no charge",1,624
"707",33,0,0,0,1,"(F3)","arrest case no charge",1,2110
"708",36,1,5,0,29,"(F3)","Driving While License Revoked",0,411
"709",36,1,5,0,29,"(F3)","Driving While License Revoked",0,302
"710",36,1,5,0,29,"(F3)","Driving While License Revoked",0,123
"714",23,0,1,0,2,"(F3)","Grand Theft in the 3rd Degree",0,869
"715",39,0,0,0,2,"(F3)","Tamper With Witness/Victim/CI",0,3048
"716",38,0,0,0,8,"(F3)","Driving While License Revoked",0,1340
"717",20,0,0,1,2,"(F3)","Grand Theft Dwell Property",0,1490
"718",45,0,0,0,6,"(F3)","arrest case no charge",0,520
"719",45,0,0,0,6,"(F3)","arrest case no charge",0,382
"720",45,0,0,0,6,"(F3)","arrest case no charge",0,3560
"721",37,3,0,0,17,"(F3)","Tampering With Physical Evidence",0,499
"722",37,3,0,0,17,"(F3)","Tampering With Physical Evidence",0,372
"723",37,3,0,0,17,"(F3)","Tampering With Physical Evidence",0,548
"724",37,3,0,0,17,"(F3)","Tampering With Physical Evidence",0,748
"725",27,0,0,0,9,"(F2)","Aggravated Battery / Pregnant",1,499
"726",27,0,0,0,9,"(F2)","Aggravated Battery / Pregnant",1,372
"727",27,0,0,0,9,"(F2)","Aggravated Battery / Pregnant",1,548
"728",27,0,0,0,9,"(F2)","Aggravated Battery / Pregnant",1,748
"729",37,0,0,0,0,"(F3)","Tamper With Witness/Victim/CI",0,377
"730",37,0,0,0,0,"(F3)","Tamper With Witness/Victim/CI",0,642
"731",22,0,1,0,1,"(F3)","False Ownership Info/Pawn Item",1,1429
"732",24,0,0,0,1,"(F3)","arrest case no charge",1,1436
"733",40,0,0,0,1,"(F7)","arrest case no charge",0,2078
"734",26,0,0,1,3,"(F2)","Robbery / No Weapon",0,690
"735",45,0,0,0,15,"(F3)","Driving While License Revoked",1,168
"736",38,0,0,0,5,"(F3)","Felony Driving While Lic Suspd",0,357
"737",39,0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,246
"738",39,0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",0,931
"739",28,0,0,0,9,"(F2)","Robbery / No Weapon",0,78
"740",28,0,0,0,9,"(F2)","Robbery / No Weapon",0,1060
"741",28,0,0,0,9,"(F2)","Robbery / No Weapon",0,638
"742",27,0,0,0,7,"(F3)","Possession of Hydrocodone",1,766
"743",31,2,0,0,6,"(F3)","Felony Petit Theft",0,3496
"744",31,2,0,0,6,"(F3)","Felony Petit Theft",0,1749
"745",41,0,0,0,3,"(M1)","Battery",1,456
"746",34,1,0,0,5,"(F3)","Felony Battery w/Prior Convict",0,595
"747",34,1,0,0,5,"(F3)","Felony Battery w/Prior Convict",0,653
"748",26,0,0,0,5,"(F3)","arrest case no charge",1,1567
"749",39,0,0,0,4,"(F3)","Aggravated Assault W/Dead Weap",0,511
"750",25,0,0,0,2,"(F3)","Possession of Cocaine",0,450
"751",27,0,0,0,5,"(F3)","Uttering a Forged Instrument",0,114
"752",30,0,0,0,2,"(F3)","Tampering With Physical Evidence",0,106
"753",30,0,0,0,2,"(F3)","Tampering With Physical Evidence",0,158
"754",30,0,0,0,2,"(F3)","Tampering With Physical Evidence",0,250
"755",30,0,0,0,2,"(F3)","Tampering With Physical Evidence",0,1079
"756",69,0,0,0,0,"(F3)","Possession of Cocaine",0,106
"757",69,0,0,0,0,"(F3)","Possession of Cocaine",0,158
"758",69,0,0,0,0,"(F3)","Possession of Cocaine",0,250
"759",69,0,0,0,0,"(F3)","Possession of Cocaine",0,1079
"760",52,1,0,0,9,"(M1)","Battery",1,2255
"761",52,1,0,0,9,"(M1)","Battery",1,1062
"762",52,1,0,0,9,"(M1)","Battery",1,579
"763",52,1,0,0,9,"(M1)","Battery",1,22
"764",55,0,0,0,0,"(F3)","Poss Unlaw Issue Driver Licenc",0,282
"765",55,0,0,0,0,"(F3)","Poss Unlaw Issue Driver Licenc",0,418
"766",34,1,0,0,10,"(F3)","Possession Of Alprazolam",1,514
"767",34,1,0,0,10,"(F3)","Possession Of Alprazolam",1,153
"768",34,1,0,0,10,"(F3)","Possession Of Alprazolam",1,345
"769",34,1,0,0,10,"(F3)","Possession Of Alprazolam",1,1192
"770",53,0,0,0,13,"(F2)","Poss of Cocaine W/I/D/S 1000FT Park",0,350
"771",53,0,0,0,13,"(F2)","Poss of Cocaine W/I/D/S 1000FT Park",0,290
"772",53,0,0,0,13,"(F2)","Poss of Cocaine W/I/D/S 1000FT Park",0,784
"773",44,2,0,0,19,"(M1)","Battery",1,440
"774",44,2,0,0,19,"(M1)","Battery",1,825
"775",44,2,0,0,19,"(M1)","Battery",1,233
"776",44,2,0,0,19,"(M1)","Battery",1,118
"777",44,2,0,0,19,"(M1)","Battery",1,208
"778",44,2,0,0,19,"(M1)","Battery",1,971
"780",58,0,0,0,3,"(F3)","Felony Battery w/Prior Convict",0,109
"781",32,0,1,1,8,"(M1)","Resist/Obstruct W/O Violence",0,224
"782",32,0,1,1,8,"(M1)","Resist/Obstruct W/O Violence",0,612
"791",22,1,1,0,5,"(F3)","arrest case no charge",0,2115
"792",36,0,0,0,0,"(M1)","Battery",0,355
"793",47,0,0,0,4,"(F3)","Felony Driving While Lic Suspd",1,752
"794",38,0,0,0,5,"(F3)","Burglary Conveyance Unoccup",0,202
"795",22,0,0,0,4,"(F2)","Burglary Unoccupied Dwelling",0,261
"796",20,1,0,0,1,"(F3)","arrest case no charge",0,1357
"797",39,0,0,0,2,"(F2)","Aggrav Battery w/Deadly Weapon",0,655
"798",28,0,0,0,3,"(F3)","arrest case no charge",0,170
"799",49,0,0,0,4,"(M2)","Susp Drivers Lic 1st Offense",0,235
"800",29,0,1,0,11,"(F7)","arrest case no charge",1,1973
"801",61,0,0,0,15,"(F3)","Felony Petit Theft",0,674
"802",61,0,0,0,15,"(F3)","Felony Petit Theft",0,458
"803",39,0,0,0,2,"(F3)","Poss Contr Subst W/o Prescript",1,1632
"804",22,0,0,2,5,"(F3)","Battery on a Person Over 65",0,557
"805",21,0,0,3,2,"(F3)","Grand Theft in the 3rd Degree",0,1884
"806",31,0,0,2,14,"(F3)","Possession Of Alprazolam",0,72
"807",34,0,0,0,3,"(F3)","arrest case no charge",0,182
"808",31,0,0,0,3,"(M1)","Resist/Obstruct W/O Violence",0,171
"809",31,0,0,0,3,"(M1)","Resist/Obstruct W/O Violence",0,480
"810",46,0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,2351
"811",38,1,2,2,22,"(M1)","Possess Cannabis/20 Grams Or Less",1,650
"812",38,1,2,2,22,"(M1)","Possess Cannabis/20 Grams Or Less",1,376
"813",38,1,2,2,22,"(M1)","Possess Cannabis/20 Grams Or Less",1,103
"814",38,1,2,2,22,"(M1)","Possess Cannabis/20 Grams Or Less",1,313
"815",29,0,0,0,7,"(F2)","Aggravated Battery / Pregnant",1,1623
"816",45,0,0,0,4,"(F3)","Corrupt Public Servant",1,1364
"817",25,0,3,1,15,"(F3)","Poss3,4 Methylenedioxymethcath",1,1723
"818",28,0,0,0,0,"(F7)","Burglary Dwelling Assault/Batt",0,1611
"819",24,0,0,1,6,"(F3)","Resist Officer w/Violence",1,173
"820",34,0,0,0,12,"(F3)","Unauth C/P/S Sounds>1000/Audio",0,587
"821",34,0,0,0,12,"(F3)","Unauth C/P/S Sounds>1000/Audio",0,27
"822",34,0,0,0,12,"(F3)","Unauth C/P/S Sounds>1000/Audio",0,571
"823",34,0,0,0,12,"(F3)","Unauth C/P/S Sounds>1000/Audio",0,369
"824",29,0,0,1,16,"(F3)","Fleeing Or Attmp Eluding A Leo",1,175
"825",29,0,0,1,16,"(F3)","Fleeing Or Attmp Eluding A Leo",1,556
"826",29,0,0,1,16,"(F3)","Fleeing Or Attmp Eluding A Leo",1,153
"827",27,1,0,0,13,"(F3)","Battery on a Person Over 65",0,337
"828",27,0,0,0,4,"(F7)","Burglary Dwelling Assault/Batt",0,723
"829",52,0,0,0,7,"(F3)","Felony Petit Theft",1,415
